지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),습도(%),현지기압(hPa),지면온도(°C),요일,강수량,명칭,태양황경,season
108,서울,2019-01-14 09:00:00,-1.7,0.0,0.5,75.0,1016.3,-2.6,0,0,소한,285,4
108,서울,2019-01-14 10:00:00,-0.4,0.0,0.7,72.0,1017.0,1.1,0,0,소한,285,4
108,서울,2019-01-14 11:00:00,1.4,0.0,0.7,64.0,1017.1,4.7,0,0,소한,285,4
108,서울,2019-01-14 12:00:00,3.1,0.0,1.0,56.0,1016.5,7.4,0,0,소한,285,4
108,서울,2019-01-14 13:00:00,4.1,0.0,1.0,54.0,1014.7,8.0,0,0,소한,285,4
108,서울,2019-01-14 14:00:00,4.8,0.0,1.2,53.0,1014.0,7.8,0,0,소한,285,4
108,서울,2019-01-14 15:00:00,5.2,0.0,1.2,52.0,1014.2,6.9,0,0,소한,285,4
108,서울,2019-01-14 16:00:00,4.9,0.0,1.3,52.0,1014.2,4.9,0,0,소한,285,4
108,서울,2019-01-14 17:00:00,4.2,0.0,1.0,57.0,1013.8,1.3,0,0,소한,285,4
108,서울,2019-01-14 18:00:00,3.2,0.0,1.7,62.0,1013.7,-1.5,0,0,소한,285,4
108,서울,2019-01-14 19:00:00,2.7,0.0,1.8,68.0,1014.0,-0.8,0,0,소한,285,4
108,서울,2019-01-14 20:00:00,2.5,0.0,1.4,72.0,1014.0,-0.8,0,0,소한,285,4
108,서울,2019-01-14 21:00:00,2.2,0.0,1.1,74.0,1013.5,-1.1,0,0,소한,285,4
108,서울,2019-01-14 22:00:00,2.2,0.0,0.2,73.0,1013.0,-0.1,0,0,소한,285,4
108,서울,2019-01-14 23:00:00,2.1,0.0,0.5,73.0,1012.7,-0.2,0,0,소한,285,4
108,서울,2019-01-15 00:00:00,2.3,0.0,1.1,72.0,1012.6,0.0,1,0,소한,285,4
108,서울,2019-01-15 01:00:00,2.4,0.0,1.8,73.0,1012.1,0.0,1,0,소한,285,4
108,서울,2019-01-15 07:00:00,-1.5,0.0,0.8,81.0,1011.9,-3.4,1,0,소한,285,4
108,서울,2019-01-15 08:00:00,-1.9,0.0,0.8,79.0,1011.8,-3.5,1,0,소한,285,4
108,서울,2019-01-15 09:00:00,-1.5,0.0,2.2,74.0,1012.3,-1.3,1,0,소한,285,4
108,서울,2019-01-15 10:00:00,-0.7,0.0,2.9,69.0,1012.7,1.1,1,0,소한,285,4
108,서울,2019-01-15 11:00:00,0.1,0.0,2.8,62.0,1012.7,3.8,1,0,소한,285,4
108,서울,2019-01-15 12:00:00,0.0,0.0,4.1,64.0,1012.3,3.1,1,0,소한,285,4
108,서울,2019-01-15 13:00:00,0.4,0.0,4.0,61.0,1012.1,4.5,1,0,소한,285,4
108,서울,2019-01-15 14:00:00,1.6,0.0,3.0,49.0,1011.5,9.2,1,0,소한,285,4
108,서울,2019-01-15 15:00:00,2.6,0.0,2.7,40.0,1011.4,9.7,1,0,소한,285,4
108,서울,2019-01-15 16:00:00,1.1,0.0,4.3,31.0,1011.7,4.6,1,0,소한,285,4
108,서울,2019-01-15 17:00:00,-1.0,0.0,4.2,43.0,1012.4,-1.4,1,0,소한,285,4
108,서울,2019-01-15 18:00:00,-2.8,0.0,4.2,34.0,1013.0,-3.2,1,0,소한,285,4
108,서울,2019-01-15 19:00:00,-3.9,0.0,4.3,43.0,1014.3,-3.9,1,0,소한,285,4
108,서울,2019-01-15 20:00:00,-5.3,0.0,4.3,47.0,1015.3,-4.9,1,0,소한,285,4
108,서울,2019-01-15 21:00:00,-6.2,0.0,2.5,51.0,1015.8,-5.5,1,0,소한,285,4
108,서울,2019-01-15 22:00:00,-6.5,0.0,3.2,51.0,1016.2,-6.1,1,0,소한,285,4
108,서울,2019-01-15 23:00:00,-6.8,0.0,2.2,51.0,1016.4,-6.6,1,0,소한,285,4
108,서울,2019-01-16 00:00:00,-7.1,0.0,2.5,52.0,1016.5,-7.0,2,0,소한,285,4
108,서울,2019-01-16 01:00:00,-7.3,0.0,4.0,52.0,1016.6,-7.2,2,0,소한,285,4
108,서울,2019-01-16 07:00:00,-9.8,0.0,1.4,51.0,1016.9,-9.6,2,0,소한,285,4
108,서울,2019-01-16 08:00:00,-9.8,0.0,2.2,49.0,1017.4,-9.3,2,0,소한,285,4
108,서울,2019-01-16 09:00:00,-9.1,0.0,2.2,46.0,1017.1,-6.7,2,0,소한,285,4
108,서울,2019-01-16 10:00:00,-7.2,0.0,1.7,41.0,1017.4,-0.6,2,0,소한,285,4
108,서울,2019-01-16 11:00:00,-5.3,0.0,1.8,34.0,1018.0,4.8,2,0,소한,285,4
108,서울,2019-01-16 12:00:00,-4.6,0.0,2.9,32.0,1017.8,5.7,2,0,소한,285,4
108,서울,2019-01-16 13:00:00,-4.0,0.0,3.2,28.0,1016.9,10.1,2,0,소한,285,4
108,서울,2019-01-16 14:00:00,-2.7,0.0,2.9,19.0,1016.0,11.1,2,0,소한,285,4
108,서울,2019-01-16 15:00:00,-1.9,0.0,2.6,21.0,1015.6,9.4,2,0,소한,285,4
108,서울,2019-01-16 16:00:00,-1.7,0.0,2.6,25.0,1015.2,4.7,2,0,소한,285,4
108,서울,2019-01-16 17:00:00,-1.9,0.0,1.5,29.0,1014.6,-2.0,2,0,소한,285,4
108,서울,2019-01-16 18:00:00,-3.2,0.0,1.7,33.0,1014.2,-3.6,2,0,소한,285,4
108,서울,2019-01-16 19:00:00,-3.3,0.0,1.8,37.0,1014.3,-2.6,2,0,소한,285,4
108,서울,2019-01-16 20:00:00,-3.1,0.0,2.5,41.0,1014.4,-2.4,2,0,소한,285,4
108,서울,2019-01-16 21:00:00,-3.1,0.0,2.6,55.0,1014.5,-1.8,2,0,소한,285,4
108,서울,2019-01-16 22:00:00,-2.9,0.0,2.2,61.0,1014.1,-1.6,2,0,소한,285,4
108,서울,2019-01-16 23:00:00,-2.8,0.0,1.4,67.0,1014.0,-1.7,2,0,소한,285,4
108,서울,2019-01-17 00:00:00,-2.6,0.0,1.6,80.0,1013.7,-1.7,3,0,소한,285,4
108,서울,2019-01-17 01:00:00,-2.4,0.0,0.9,80.0,1013.1,-1.8,3,0,소한,285,4
108,서울,2019-01-17 07:00:00,-2.7,0.0,0.2,75.0,1011.8,-5.5,3,0,소한,285,4
108,서울,2019-01-17 08:00:00,-3.1,0.0,0.8,74.0,1012.4,-5.8,3,0,소한,285,4
108,서울,2019-01-17 09:00:00,-2.3,0.0,1.9,66.0,1012.8,-3.4,3,0,소한,285,4
108,서울,2019-01-17 10:00:00,-0.7,0.0,2.9,56.0,1013.1,1.5,3,0,소한,285,4
108,서울,2019-01-17 11:00:00,0.7,0.0,3.0,39.0,1013.6,7.8,3,0,소한,285,4
108,서울,2019-01-17 12:00:00,1.8,0.0,2.8,27.0,1013.4,12.0,3,0,소한,285,4
108,서울,2019-01-17 13:00:00,2.4,0.0,4.4,21.0,1012.3,14.0,3,0,소한,285,4
108,서울,2019-01-17 14:00:00,3.2,0.0,4.5,19.0,1011.9,14.5,3,0,소한,285,4
108,서울,2019-01-17 15:00:00,3.3,0.0,4.3,20.0,1012.2,12.1,3,0,소한,285,4
108,서울,2019-01-17 16:00:00,4.0,0.0,3.4,20.0,1012.4,7.3,3,0,소한,285,4
108,서울,2019-01-17 17:00:00,3.0,0.0,3.8,22.0,1012.9,0.2,3,0,소한,285,4
108,서울,2019-01-17 18:00:00,1.6,0.0,2.9,27.0,1013.0,-2.0,3,0,소한,285,4
108,서울,2019-01-17 19:00:00,0.7,0.0,2.5,31.0,1013.7,-2.5,3,0,소한,285,4
108,서울,2019-01-17 20:00:00,0.1,0.0,1.3,39.0,1014.4,-3.3,3,0,소한,285,4
108,서울,2019-01-17 21:00:00,-0.7,0.0,0.6,42.0,1015.0,-4.3,3,0,소한,285,4
108,서울,2019-01-17 22:00:00,-1.5,0.0,0.3,40.0,1015.6,-4.9,3,0,소한,285,4
108,서울,2019-01-17 23:00:00,-1.8,0.0,0.7,34.0,1016.3,-5.4,3,0,소한,285,4
108,서울,2019-01-18 00:00:00,-2.1,0.0,0.9,35.0,1016.6,-5.6,4,0,소한,285,4
108,서울,2019-01-18 01:00:00,-2.6,0.0,0.9,35.0,1016.5,-6.1,4,0,소한,285,4
108,서울,2019-01-18 07:00:00,-4.3,0.0,0.7,42.0,1017.4,-7.9,4,0,소한,285,4
108,서울,2019-01-18 08:00:00,-4.6,0.0,0.8,44.0,1018.1,-7.8,4,0,소한,285,4
108,서울,2019-01-18 09:00:00,-3.9,0.0,0.4,39.0,1018.5,-5.4,4,0,소한,285,4
108,서울,2019-01-18 10:00:00,-1.4,0.0,1.3,35.0,1017.9,1.2,4,0,소한,285,4
108,서울,2019-01-18 11:00:00,1.8,0.0,0.7,30.0,1018.3,9.4,4,0,소한,285,4
108,서울,2019-01-18 12:00:00,4.3,0.0,1.7,26.0,1017.8,13.4,4,0,소한,285,4
108,서울,2019-01-18 13:00:00,5.3,0.0,2.9,23.0,1016.5,14.3,4,0,소한,285,4
108,서울,2019-01-18 14:00:00,6.1,0.0,1.9,31.0,1015.8,15.7,4,0,소한,285,4
108,서울,2019-01-18 15:00:00,6.5,0.0,2.7,33.0,1015.9,13.0,4,0,소한,285,4
108,서울,2019-01-18 16:00:00,5.8,0.0,3.1,37.0,1016.3,7.7,4,0,소한,285,4
108,서울,2019-01-18 17:00:00,4.5,0.0,2.4,45.0,1016.1,1.5,4,0,소한,285,4
108,서울,2019-01-18 18:00:00,3.0,0.0,1.6,51.0,1015.9,-1.7,4,0,소한,285,4
108,서울,2019-01-18 19:00:00,2.2,0.0,1.3,55.0,1015.7,-2.4,4,0,소한,285,4
108,서울,2019-01-18 20:00:00,1.7,0.0,1.5,58.0,1016.1,-2.6,4,0,소한,285,4
108,서울,2019-01-18 21:00:00,1.5,0.0,1.0,60.0,1016.0,-1.9,4,0,소한,285,4
108,서울,2019-01-18 22:00:00,1.4,0.0,0.3,63.0,1015.9,-2.6,4,0,소한,285,4
108,서울,2019-01-18 23:00:00,0.9,0.0,0.5,64.0,1015.8,-3.0,4,0,소한,285,4
108,서울,2019-01-19 00:00:00,0.4,0.0,0.6,67.0,1015.7,-2.5,5,0,소한,285,4
108,서울,2019-01-19 01:00:00,0.5,0.0,0.6,64.0,1015.9,-1.7,5,0,소한,285,4
108,서울,2019-01-19 07:00:00,0.5,0.0,1.1,63.0,1014.5,-1.4,5,0,소한,285,4
108,서울,2019-01-19 08:00:00,0.6,0.0,1.0,62.0,1014.8,-0.7,5,0,소한,285,4
108,서울,2019-01-19 09:00:00,1.4,0.0,1.0,58.0,1014.6,0.9,5,0,소한,285,4
108,서울,2019-01-19 10:00:00,2.7,0.0,1.1,53.0,1014.5,3.5,5,0,소한,285,4
108,서울,2019-01-19 11:00:00,3.6,0.0,1.3,52.0,1014.4,4.8,5,0,소한,285,4
108,서울,2019-01-19 12:00:00,5.0,0.0,1.4,50.0,1013.6,7.3,5,0,소한,285,4
108,서울,2019-01-19 13:00:00,6.3,0.0,0.7,51.0,1012.3,9.6,5,0,소한,285,4
108,서울,2019-01-19 14:00:00,7.6,0.0,2.0,51.0,1011.1,11.1,5,0,소한,285,4
108,서울,2019-01-19 15:00:00,8.1,0.0,1.7,48.0,1010.2,10.7,5,0,소한,285,4
108,서울,2019-01-19 16:00:00,7.7,0.0,0.8,47.0,1009.8,8.2,5,0,소한,285,4
108,서울,2019-01-19 17:00:00,7.7,0.0,1.2,48.0,1009.1,5.1,5,0,소한,285,4
108,서울,2019-01-19 18:00:00,5.9,0.0,1.1,57.0,1008.8,-0.6,5,0,소한,285,4
108,서울,2019-01-19 19:00:00,4.7,0.0,1.2,62.0,1008.7,-2.2,5,0,소한,285,4
108,서울,2019-01-19 20:00:00,3.9,0.0,1.2,66.0,1008.5,-1.2,5,0,소한,285,4
108,서울,2019-01-19 21:00:00,3.9,0.0,2.9,66.0,1008.4,-0.2,5,0,소한,285,4
108,서울,2019-01-19 22:00:00,4.1,0.0,1.9,67.0,1008.2,0.1,5,0,소한,285,4
108,서울,2019-01-19 23:00:00,4.3,0.0,1.8,67.0,1008.1,0.5,5,0,소한,285,4
108,서울,2019-01-20 00:00:00,3.9,0.0,1.9,72.0,1008.0,0.7,6,0,대한,300,4
108,서울,2019-01-20 01:00:00,3.6,0.0,2.5,76.0,1007.8,0.0,6,0,대한,300,4
108,서울,2019-01-20 07:00:00,-1.6,0.0,2.6,52.0,1009.4,-4.0,6,0,대한,300,4
108,서울,2019-01-20 08:00:00,-2.4,0.0,3.6,50.0,1010.6,-4.1,6,0,대한,300,4
108,서울,2019-01-20 09:00:00,-2.4,0.0,5.3,38.0,1011.5,-2.8,6,0,대한,300,4
108,서울,2019-01-20 10:00:00,-1.6,0.0,4.1,34.0,1012.1,1.5,6,0,대한,300,4
108,서울,2019-01-20 11:00:00,-0.6,0.0,3.0,30.0,1012.6,8.0,6,0,대한,300,4
108,서울,2019-01-20 12:00:00,-0.4,0.0,4.4,28.0,1012.3,11.3,6,0,대한,300,4
108,서울,2019-01-20 13:00:00,0.7,0.0,4.6,26.0,1012.0,13.6,6,0,대한,300,4
108,서울,2019-01-20 14:00:00,1.1,0.0,3.8,24.0,1011.7,14.2,6,0,대한,300,4
108,서울,2019-01-20 15:00:00,1.5,0.0,3.1,20.0,1011.6,12.5,6,0,대한,300,4
108,서울,2019-01-20 16:00:00,1.0,0.0,4.6,20.0,1011.7,6.6,6,0,대한,300,4
108,서울,2019-01-20 17:00:00,0.1,0.0,4.0,21.0,1011.9,-0.8,6,0,대한,300,4
108,서울,2019-01-20 18:00:00,-1.4,0.0,2.9,24.0,1012.1,-3.3,6,0,대한,300,4
108,서울,2019-01-20 19:00:00,-2.4,0.0,3.2,29.0,1013.5,-3.8,6,0,대한,300,4
108,서울,2019-01-20 20:00:00,-3.2,0.0,2.5,31.0,1014.0,-4.5,6,0,대한,300,4
108,서울,2019-01-20 21:00:00,-4.0,0.0,4.0,33.0,1014.2,-5.0,6,0,대한,300,4
108,서울,2019-01-20 22:00:00,-4.8,0.0,1.8,36.0,1014.6,-5.7,6,0,대한,300,4
108,서울,2019-01-20 23:00:00,-5.4,0.0,1.8,38.0,1014.9,-6.2,6,0,대한,300,4
108,서울,2019-01-21 00:00:00,-5.5,0.0,1.6,40.0,1015.1,-6.4,0,0,대한,300,4
108,서울,2019-01-21 01:00:00,-5.7,0.0,1.8,42.0,1014.8,-6.6,0,0,대한,300,4
108,서울,2019-01-21 07:00:00,-6.3,0.0,0.8,54.0,1012.8,-8.0,0,0,대한,300,4
108,서울,2019-01-21 08:00:00,-6.5,0.0,1.2,54.0,1012.2,-7.4,0,0,대한,300,4
108,서울,2019-01-21 09:00:00,-5.2,0.0,0.9,49.0,1012.1,-2.6,0,0,대한,300,4
108,서울,2019-01-21 10:00:00,-3.2,0.0,0.9,47.0,1012.0,0.8,0,0,대한,300,4
108,서울,2019-01-21 11:00:00,-1.4,0.0,0.6,44.0,1012.0,2.2,0,0,대한,300,4
108,서울,2019-01-21 12:00:00,0.4,0.0,1.9,57.0,1011.2,1.4,0,0,대한,300,4
108,서울,2019-01-21 13:00:00,0.2,0.0,2.0,77.0,1010.1,0.5,0,0,대한,300,4
108,서울,2019-01-21 14:00:00,1.9,0.0,2.7,66.0,1008.6,2.0,0,0,대한,300,4
108,서울,2019-01-21 15:00:00,3.0,0.0,3.2,62.0,1008.4,1.8,0,0,대한,300,4
108,서울,2019-01-21 16:00:00,3.9,0.0,4.2,58.0,1008.4,3.5,0,0,대한,300,4
108,서울,2019-01-21 17:00:00,3.8,0.0,3.5,62.0,1008.1,1.6,0,0,대한,300,4
108,서울,2019-01-21 18:00:00,3.4,0.0,2.2,64.0,1008.1,-0.5,0,0,대한,300,4
108,서울,2019-01-21 19:00:00,2.7,0.0,1.8,67.0,1008.5,-1.8,0,0,대한,300,4
108,서울,2019-01-21 20:00:00,2.3,0.0,2.4,64.0,1008.6,-1.9,0,0,대한,300,4
108,서울,2019-01-21 21:00:00,2.0,0.0,3.3,64.0,1009.0,-2.1,0,0,대한,300,4
108,서울,2019-01-21 22:00:00,1.3,0.0,1.5,68.0,1009.2,-3.2,0,0,대한,300,4
108,서울,2019-01-21 23:00:00,0.3,0.0,0.6,69.0,1009.6,-4.3,0,0,대한,300,4
108,서울,2019-01-22 00:00:00,-0.8,0.0,0.9,67.0,1009.7,-5.3,1,0,대한,300,4
108,서울,2019-01-22 01:00:00,-1.2,0.0,1.3,69.0,1009.5,-5.7,1,0,대한,300,4
108,서울,2019-01-22 07:00:00,-3.2,0.0,1.2,74.0,1009.4,-6.5,1,0,대한,300,4
108,서울,2019-01-22 08:00:00,-3.2,0.0,0.9,77.0,1009.6,-6.0,1,0,대한,300,4
108,서울,2019-01-22 09:00:00,-2.4,0.0,1.5,69.0,1009.6,-3.4,1,0,대한,300,4
108,서울,2019-01-22 10:00:00,-0.2,0.0,1.1,60.0,1009.7,2.3,1,0,대한,300,4
108,서울,2019-01-22 11:00:00,3.0,0.0,1.4,62.0,1009.9,6.6,1,0,대한,300,4
108,서울,2019-01-22 12:00:00,5.9,0.0,2.1,52.0,1009.3,13.7,1,0,대한,300,4
108,서울,2019-01-22 13:00:00,6.4,0.0,3.9,45.0,1008.4,14.2,1,0,대한,300,4
108,서울,2019-01-22 14:00:00,6.6,0.0,3.5,46.0,1007.7,13.5,1,0,대한,300,4
108,서울,2019-01-22 15:00:00,6.4,0.0,2.6,46.0,1007.7,9.0,1,0,대한,300,4
108,서울,2019-01-22 16:00:00,6.6,0.0,3.5,46.0,1007.7,9.1,1,0,대한,300,4
108,서울,2019-01-22 17:00:00,5.4,0.0,2.6,50.0,1007.7,2.3,1,0,대한,300,4
108,서울,2019-01-22 18:00:00,4.3,0.0,2.6,52.0,1007.7,-0.8,1,0,대한,300,4
108,서울,2019-01-22 19:00:00,3.6,0.0,2.1,63.0,1007.8,-1.4,1,0,대한,300,4
108,서울,2019-01-22 20:00:00,3.0,0.0,1.5,68.0,1007.9,-1.9,1,0,대한,300,4
108,서울,2019-01-22 21:00:00,2.8,0.0,1.8,67.0,1007.8,-2.1,1,0,대한,300,4
108,서울,2019-01-22 22:00:00,2.4,0.0,1.4,67.0,1007.8,-2.4,1,0,대한,300,4
108,서울,2019-01-22 23:00:00,2.0,0.0,1.6,68.0,1007.9,-2.7,1,0,대한,300,4
108,서울,2019-01-23 00:00:00,1.6,0.0,2.2,69.0,1008.1,-2.6,2,0,대한,300,4
108,서울,2019-01-23 01:00:00,1.0,0.0,0.5,73.0,1008.0,-3.6,2,0,대한,300,4
108,서울,2019-01-23 07:00:00,-0.7,0.0,0.8,88.0,1007.3,-4.9,2,0,대한,300,4
108,서울,2019-01-23 08:00:00,-0.6,0.0,1.0,88.0,1007.8,-4.6,2,0,대한,300,4
108,서울,2019-01-23 09:00:00,-0.1,0.0,0.8,85.0,1008.3,-2.1,2,0,대한,300,4
108,서울,2019-01-23 10:00:00,2.0,0.0,1.3,75.0,1009.0,3.3,2,0,대한,300,4
108,서울,2019-01-23 11:00:00,4.1,0.0,2.7,62.0,1009.6,9.3,2,0,대한,300,4
108,서울,2019-01-23 12:00:00,4.8,0.0,3.9,40.0,1009.5,13.1,2,0,대한,300,4
108,서울,2019-01-23 13:00:00,5.9,0.0,3.3,26.0,1009.1,16.0,2,0,대한,300,4
108,서울,2019-01-23 14:00:00,6.7,0.0,3.7,22.0,1008.8,17.2,2,0,대한,300,4
108,서울,2019-01-23 15:00:00,6.9,0.0,4.1,22.0,1008.9,14.4,2,0,대한,300,4
108,서울,2019-01-23 16:00:00,6.8,0.0,3.2,22.0,1009.1,10.1,2,0,대한,300,4
108,서울,2019-01-23 17:00:00,5.8,0.0,2.8,20.0,1009.5,2.2,2,0,대한,300,4
108,서울,2019-01-23 18:00:00,4.0,0.0,3.7,18.0,1010.1,-1.1,2,0,대한,300,4
108,서울,2019-01-23 19:00:00,2.9,0.0,2.7,23.0,1010.9,-2.1,2,0,대한,300,4
108,서울,2019-01-23 20:00:00,1.9,0.0,2.3,27.0,1011.8,-2.4,2,0,대한,300,4
108,서울,2019-01-23 21:00:00,1.0,0.0,3.0,30.0,1012.1,-3.0,2,0,대한,300,4
108,서울,2019-01-23 22:00:00,0.4,0.0,2.7,31.0,1012.2,-3.5,2,0,대한,300,4
108,서울,2019-01-23 23:00:00,-0.2,0.0,3.4,31.0,1012.5,-4.0,2,0,대한,300,4
108,서울,2019-01-24 00:00:00,-0.6,0.0,2.9,31.0,1012.9,-4.3,3,0,대한,300,4
108,서울,2019-01-24 01:00:00,-1.5,0.0,2.0,35.0,1012.9,-5.1,3,0,대한,300,4
108,서울,2019-01-24 07:00:00,-4.5,0.0,1.7,43.0,1013.7,-6.9,3,0,대한,300,4
108,서울,2019-01-24 08:00:00,-4.5,0.0,1.7,43.0,1014.4,-6.7,3,0,대한,300,4
108,서울,2019-01-24 09:00:00,-3.8,0.0,0.4,34.0,1014.4,-4.7,3,0,대한,300,4
108,서울,2019-01-24 10:00:00,-0.7,0.0,0.8,31.0,1015.0,2.9,3,0,대한,300,4
108,서울,2019-01-24 11:00:00,2.2,0.0,1.8,23.0,1014.9,10.1,3,0,대한,300,4
108,서울,2019-01-24 12:00:00,4.0,0.0,1.7,20.0,1014.6,14.6,3,0,대한,300,4
108,서울,2019-01-24 13:00:00,5.4,0.0,2.9,17.0,1013.7,17.0,3,0,대한,300,4
108,서울,2019-01-24 14:00:00,5.6,0.0,2.4,14.0,1013.1,17.7,3,0,대한,300,4
108,서울,2019-01-24 15:00:00,6.2,0.0,3.0,15.0,1012.8,15.0,3,0,대한,300,4
108,서울,2019-01-24 16:00:00,5.9,0.0,3.2,13.0,1013.2,9.9,3,0,대한,300,4
108,서울,2019-01-24 17:00:00,4.7,0.0,2.9,19.0,1013.3,1.6,3,0,대한,300,4
108,서울,2019-01-24 18:00:00,2.8,0.0,1.5,28.0,1013.3,-1.6,3,0,대한,300,4
108,서울,2019-01-24 19:00:00,1.7,0.0,1.3,28.0,1013.7,-2.6,3,0,대한,300,4
108,서울,2019-01-24 20:00:00,0.5,0.0,1.8,39.0,1014.0,-3.0,3,0,대한,300,4
108,서울,2019-01-24 21:00:00,-0.2,0.0,1.8,48.0,1013.6,-3.7,3,0,대한,300,4
108,서울,2019-01-24 22:00:00,-0.8,0.0,1.6,48.0,1014.0,-4.1,3,0,대한,300,4
108,서울,2019-01-24 23:00:00,-1.2,0.0,1.3,51.0,1014.0,-4.6,3,0,대한,300,4
108,서울,2019-01-25 00:00:00,-1.4,0.0,1.2,53.0,1014.0,-4.5,4,0,대한,300,4
108,서울,2019-01-25 01:00:00,-1.6,0.0,1.3,56.0,1013.7,-4.8,4,0,대한,300,4
108,서울,2019-01-25 07:00:00,-3.4,0.0,1.5,29.0,1013.2,-6.1,4,0,대한,300,4
108,서울,2019-01-25 08:00:00,-3.6,0.0,1.5,32.0,1013.2,-6.0,4,0,대한,300,4
108,서울,2019-01-25 09:00:00,-3.1,0.0,1.5,30.0,1013.5,-3.8,4,0,대한,300,4
108,서울,2019-01-25 10:00:00,-0.9,0.0,2.7,26.0,1013.4,2.6,4,0,대한,300,4
108,서울,2019-01-25 11:00:00,0.6,0.0,3.0,26.0,1013.4,9.3,4,0,대한,300,4
108,서울,2019-01-25 12:00:00,1.2,0.0,3.6,25.0,1013.0,13.3,4,0,대한,300,4
108,서울,2019-01-25 13:00:00,1.2,0.0,4.9,24.0,1012.3,14.0,4,0,대한,300,4
108,서울,2019-01-25 14:00:00,2.2,0.0,3.8,22.0,1011.7,14.7,4,0,대한,300,4
108,서울,2019-01-25 15:00:00,2.4,0.0,3.8,20.0,1011.4,12.1,4,0,대한,300,4
108,서울,2019-01-25 16:00:00,1.6,0.0,3.7,19.0,1011.5,6.8,4,0,대한,300,4
108,서울,2019-01-25 17:00:00,0.9,0.0,3.8,19.0,1011.8,-0.3,4,0,대한,300,4
108,서울,2019-01-25 18:00:00,-0.5,0.0,2.3,23.0,1012.5,-2.7,4,0,대한,300,4
108,서울,2019-01-25 19:00:00,-1.2,0.0,2.5,25.0,1013.2,-3.4,4,0,대한,300,4
108,서울,2019-01-25 20:00:00,-1.6,0.0,2.7,23.0,1013.7,-3.8,4,0,대한,300,4
108,서울,2019-01-25 21:00:00,-2.2,0.0,3.0,24.0,1014.2,-4.2,4,0,대한,300,4
108,서울,2019-01-25 22:00:00,-3.0,0.0,1.5,27.0,1014.8,-4.8,4,0,대한,300,4
108,서울,2019-01-25 23:00:00,-3.3,0.0,1.6,26.0,1015.0,-5.2,4,0,대한,300,4
108,서울,2019-01-26 00:00:00,-3.4,0.0,3.1,25.0,1015.2,-5.4,5,0,대한,300,4
108,서울,2019-01-26 01:00:00,-3.8,0.0,2.4,28.0,1015.4,-5.8,5,0,대한,300,4
108,서울,2019-01-26 07:00:00,-5.8,0.0,3.8,33.0,1017.0,-7.0,5,0,대한,300,4
108,서울,2019-01-26 08:00:00,-6.3,0.0,2.7,36.0,1018.0,-7.2,5,0,대한,300,4
108,서울,2019-01-26 09:00:00,-5.7,0.0,2.8,32.0,1018.8,-5.3,5,0,대한,300,4
108,서울,2019-01-26 10:00:00,-4.6,0.0,2.1,30.0,1019.1,1.7,5,0,대한,300,4
108,서울,2019-01-26 11:00:00,-1.8,0.0,1.5,25.0,1018.7,9.1,5,0,대한,300,4
108,서울,2019-01-26 12:00:00,-0.2,0.0,2.8,25.0,1018.3,12.6,5,0,대한,300,4
108,서울,2019-01-26 13:00:00,-0.5,0.0,2.5,25.0,1017.5,14.9,5,0,대한,300,4
108,서울,2019-01-26 14:00:00,0.4,0.0,2.7,24.0,1016.9,15.0,5,0,대한,300,4
108,서울,2019-01-26 15:00:00,1.7,0.0,1.6,20.0,1016.5,13.5,5,0,대한,300,4
108,서울,2019-01-26 16:00:00,1.3,0.0,3.4,23.0,1016.9,8.0,5,0,대한,300,4
108,서울,2019-01-26 17:00:00,1.5,0.0,2.7,24.0,1016.8,-0.2,5,0,대한,300,4
108,서울,2019-01-26 18:00:00,0.0,0.0,2.7,27.0,1017.1,-2.4,5,0,대한,300,4
108,서울,2019-01-26 19:00:00,-0.7,0.0,1.4,29.0,1017.3,-3.3,5,0,대한,300,4
108,서울,2019-01-26 20:00:00,-1.2,0.0,1.6,32.0,1017.9,-4.0,5,0,대한,300,4
108,서울,2019-01-26 21:00:00,-1.6,0.0,2.8,34.0,1018.1,-3.9,5,0,대한,300,4
108,서울,2019-01-26 22:00:00,-2.2,0.0,3.3,37.0,1018.3,-4.3,5,0,대한,300,4
108,서울,2019-01-26 23:00:00,-2.8,0.0,2.2,40.0,1018.5,-4.7,5,0,대한,300,4
108,서울,2019-01-27 00:00:00,-3.6,0.0,1.9,43.0,1018.8,-5.1,6,0,대한,300,4
108,서울,2019-01-27 01:00:00,-4.2,0.0,1.1,47.0,1018.9,-5.9,6,0,대한,300,4
108,서울,2019-01-27 07:00:00,-6.3,0.0,0.5,54.0,1019.3,-8.2,6,0,대한,300,4
108,서울,2019-01-27 08:00:00,-6.6,0.0,1.1,56.0,1019.3,-7.9,6,0,대한,300,4
108,서울,2019-01-27 09:00:00,-5.7,0.0,1.2,48.0,1019.6,-5.3,6,0,대한,300,4
108,서울,2019-01-27 10:00:00,-2.5,0.0,1.2,41.0,1019.7,2.4,6,0,대한,300,4
108,서울,2019-01-27 11:00:00,0.8,0.0,1.1,35.0,1019.3,9.5,6,0,대한,300,4
108,서울,2019-01-27 12:00:00,3.2,0.0,2.7,30.0,1018.5,13.8,6,0,대한,300,4
108,서울,2019-01-27 13:00:00,4.2,0.0,2.9,32.0,1017.3,13.8,6,0,대한,300,4
108,서울,2019-01-27 14:00:00,4.5,0.0,2.9,37.0,1016.2,13.0,6,0,대한,300,4
