id,genres,vote_average,vote_count,popularity,title,keywords,overview,score
278927,Family Adventure Drama Fantasy,6.7,2892,94.19931600000001,The Jungle Book,based on novel snake wolf elephant tiger feral child panther remake bear jungle talking animal orphan animal talking to animals,"After a threat from the tiger Shere Khan forces him to flee the jungle, a man-cub named Mowgli embarks on a journey of self discovery with the help of panther, Bagheera, and free spirited bear, Baloo.",6.8022086364552115
10138,Adventure Action Science Fiction,6.6,6849,77.30019399999999,Iron Man 2,malibu marvel comic superhero based on comic book revenge aftercreditsstinger marvel cinematic universe,"With the world now aware of his dual life as the armored superhero Iron Man, billionaire inventor Tony Stark faces pressure from the government, the press and the public to share his technology with the military. Unwilling to let go of his invention, Stark, with Pepper Potts and James 'Rhodey' Rhodes at his side, must forge new alliances – and confront powerful enemies.",6.676815587389521
58595,Adventure Fantasy Drama,5.8,3118,77.178973,Snow White and the Huntsman,queen magic fairy tale immortality forest deception woman eternal youth snow white evil queen evil stepmother imprisoned sorceress,"After the Evil Queen marries the King, she performs a violent coup in which the King is murdered and his daughter, Snow White, is taken captive. Almost a decade later, a grown Snow White is still in the clutches of the Queen. In order to obtain immortality, The Evil Queen needs the heart of Snow White. After Snow escapes the castle, the Queen sends the Huntsman to find her in the Dark Forest.",6.23137110279391
102651,Fantasy Adventure Action Family Romance,7.0,4496,110.62064699999999,Maleficent,fairy tale villain sleeping beauty dark fantasy based on fairy tale adaptation retelling literary adaptation 3d,"The untold story of Disney's most iconic villain from the 1959 classic 'Sleeping Beauty'. A beautiful, pure-hearted young woman, Maleficent has an idyllic life growing up in a peaceable forest kingdom, until one day when an invading army threatens the harmony of the land.  Maleficent rises to be the land's fiercest protector, but she ultimately suffers a ruthless betrayal – an act that begins to turn her heart into stone. Bent on revenge, Maleficent faces an epic battle with the invading King's successor and, as a result, places a curse upon his newborn infant Aurora. As the child grows, Maleficent realizes that Aurora holds the key to peace in the kingdom - and to Maleficent's true happiness as well.",6.989259872109077
119450,Science Fiction Action Drama Thriller,7.3,4410,243.79174300000003,Dawn of the Planet of the Apes,leader colony post-apocalyptic dystopia forest sequel woods ape scientist monkey medical research animal attack plague 3d,"A group of scientists in San Francisco struggle to stay alive in the aftermath of a plague that is wiping out humanity, while Caesar tries to maintain dominance over his community of intelligent apes.",7.200846254063077
100402,Action Adventure Science Fiction,7.6,5764,72.22526500000001,Captain America: The Winter Soldier,washington d.c. future shield marvel comic superhero based on comic book captain america aftercreditsstinger duringcreditsstinger marvel cinematic universe 3d political thriller,"After the cataclysmic events in New York with The Avengers, Steve Rogers, aka Captain America is living quietly in Washington, D.C. and trying to adjust to the modern world. But when a S.H.I.E.L.D. colleague comes under attack, Steve becomes embroiled in a web of intrigue that threatens to put the world at risk. Joining forces with the Black Widow, Captain America struggles to expose the ever-widening conspiracy while fighting off professional assassins sent to silence him at every turn. When the full scope of the villainous plot is revealed, Captain America and the Black Widow enlist the help of a new ally, the Falcon. However, they soon find themselves up against an unexpected and formidable enemy—the Winter Soldier.",7.445960188083728
10192,Comedy Adventure Fantasy Animation Family,6.0,1959,44.041185999999996,Shrek Forever After,ogre 3d,"A bored and domesticated Shrek pacts with deal-maker Rumpelstiltskin to get back to feeling like a real ogre again, but when he's duped and sent to a twisted version of Far Far Away—where Rumpelstiltskin is king, ogres are hunted, and he and Fiona have never met—he sets out to restore his world and reclaim his true love.",6.4662052282845455
158852,Adventure Family Mystery Science Fiction,6.2,2846,130.311355,Tomorrowland,inventor apocalypse destiny imax dreamer futuristic car futuristic city,"Bound by a shared destiny, a bright, optimistic teen bursting with scientific curiosity and a former boy-genius inventor jaded by disillusionment embark on a danger-filled mission to unearth the secrets of an enigmatic place somewhere in time and space that exists in their collective memory as ""Tomorrowland.""",6.499438078278485
177572,Adventure Family Animation Action Comedy,7.8,6135,203.73459,Big Hero 6,brother brother relationship hero talent revenge best friend another dimension robot boy genius hate aftercreditsstinger moral dilemma 3d teen superheroes dead brother,"The special bond that develops between plus-sized inflatable robot Baymax, and prodigy Hiro Hamada, who team up with a group of friends to form a band of high-tech heroes.",7.607014289247714
82690,Family Animation Comedy Adventure,7.1,4570,62.341073,Wreck-It Ralph,support group product placement bullying racing arcade medal self esteem curiosity precocious child aftercreditsstinger duringcreditsstinger first person shooter glitch carefree video gamer q*bert interrupted wedding social reject,"Wreck-It Ralph is the 9-foot-tall, 643-pound villain of an arcade video game named Fix-It Felix Jr., in which the game's titular hero fixes buildings that Ralph destroys. Wanting to prove he can be a good guy and not just a villain, Ralph escapes his game and lands in Hero's Duty, a first-person shooter where he helps the game's hero battle against alien invaders. He later enters Sugar Rush, a kart racing game set on tracks made of candies, cookies and other sweets. There, Ralph meets Vanellope von Schweetz who has learned that her game is faced with a dire threat that could affect the entire arcade, and one that Ralph may have inadvertently started.",7.060696544205688
47933,Action Adventure Science Fiction,4.9,2491,48.775723,Independence Day: Resurgence,alternate history alien invasion,"We always knew they were coming back. Using recovered alien technology, the nations of Earth have collaborated on an immense defense program to protect the planet. But nothing can prepare us for the aliens’ advanced and unprecedented force. Only the ingenuity of a few brave men and women can bring our world back from the brink of extinction.",5.77601231900211
10191,Fantasy Adventure Animation Family,7.5,4227,67.263269,How to Train Your Dragon,flying blacksmith arena island night ship training village forest viking friendship ignorance flight nest dragon battle combat well warrior,"As the son of a Viking leader on the cusp of manhood, shy Hiccup Horrendous Haddock III faces a rite of passage: he must kill a dragon to prove his warrior mettle. But after downing a feared dragon, he realizes that he no longer wants to destroy it, and instead befriends the beast – which he names Toothless – much to the chagrin of his warrior father",7.337235422871984
